date ; stroke
2019-01-29 22:40:53,730 ; shift_r
2019-01-29 22:40:54,067 ; &
2019-01-29 22:40:54,874 ; shift_r
2019-01-29 22:40:56,098 ; ;
2019-01-29 22:41:39,275 ; s
2019-01-29 22:41:39,619 ; i
2019-01-29 22:41:39,747 ; z
2019-01-29 22:41:39,851 ; e
2019-01-29 22:41:40,507 ; (
2019-01-29 22:41:40,643 ; shift_r
2019-01-29 22:41:40,811 ; i
2019-01-29 22:41:41,139 ; )
2019-01-29 22:41:41,299 ; enter
2019-01-29 22:41:51,315 ; enter
2019-01-29 22:41:51,627 ; enter
2019-01-29 22:41:51,979 ; enter
2019-01-29 22:41:52,467 ; up
2019-01-29 22:41:52,659 ; up
2019-01-29 22:42:00,803 ; down
2019-01-29 22:42:05,579 ; shift_r
2019-01-29 22:42:05,651 ; p
2019-01-29 22:42:05,715 ; space
2019-01-29 22:42:05,875 ; =
2019-01-29 22:42:05,939 ; space
2019-01-29 22:42:06,987 ; z
2019-01-29 22:42:07,099 ; e
2019-01-29 22:42:07,307 ; o
2019-01-29 22:42:07,315 ; r
2019-01-29 22:42:07,459 ; s
2019-01-29 22:42:07,660 ; (
2019-01-29 22:42:07,867 ; backspace
2019-01-29 22:42:08,019 ; backspace
2019-01-29 22:42:08,163 ; backspace
2019-01-29 22:42:08,275 ; backspace
2019-01-29 22:42:08,435 ; r
2019-01-29 22:42:08,667 ; s
2019-01-29 22:42:09,019 ; backspace
2019-01-29 22:42:09,228 ; o
2019-01-29 22:42:09,307 ; s
2019-01-29 22:42:10,155 ; (
2019-01-29 22:42:11,260 ; )
2019-01-29 22:42:11,588 ; left
2019-01-29 22:42:12,068 ; s
2019-01-29 22:42:12,236 ; i
2019-01-29 22:42:12,380 ; z
2019-01-29 22:42:12,460 ; e
2019-01-29 22:42:12,780 ; (
2019-01-29 22:42:12,907 ; shift_r
2019-01-29 22:42:13,011 ; i
2019-01-29 22:42:13,212 ; )
2019-01-29 22:42:13,828 ; right
2019-01-29 22:42:14,428 ; ;
2019-01-29 22:42:14,612 ; enter
2019-01-29 22:42:23,932 ; shift_r
2019-01-29 22:42:24,187 ; p
2019-01-29 22:42:26,619 ; (
2019-01-29 22:42:26,820 ; )
2019-01-29 22:42:27,356 ; left
2019-01-29 22:42:30,755 ; cmd
2019-01-29 22:42:30,907 ; ctrl+c
2019-01-29 22:42:32,539 ; cmd
2019-01-29 22:42:32,627 ; crtl+v
2019-01-29 22:42:40,051 ; cmd
2019-01-29 22:42:40,171 ; ctrl+c
2019-01-29 22:42:41,883 ; cmd
2019-01-29 22:42:41,995 ; crtl+v
2019-01-29 22:42:43,307 ; space
2019-01-29 22:42:43,443 ; =
2019-01-29 22:42:43,603 ; space
2019-01-29 22:42:47,739 ; cmd
2019-01-29 22:42:47,851 ; ctrl+c
2019-01-29 22:42:49,163 ; cmd
2019-01-29 22:42:49,267 ; crtl+v
2019-01-29 22:42:53,139 ; i
2019-01-29 22:42:53,323 ; n
2019-01-29 22:42:53,523 ; t
2019-01-29 22:42:54,139 ; shift_r
2019-01-29 22:42:54,819 ; !
2019-01-29 22:42:55,187 ; (
2019-01-29 22:42:56,059 ; right
2019-01-29 22:42:56,267 ; right
2019-01-29 22:42:56,427 ; right
2019-01-29 22:42:56,603 ; right
2019-01-29 22:42:56,723 ; right
2019-01-29 22:42:57,147 ; right
2019-01-29 22:42:57,771 ; )
2019-01-29 22:43:01,209 ; backspace
2019-01-29 22:43:01,521 ; left
2019-01-29 22:43:01,761 ; left
2019-01-29 22:43:01,929 ; left
2019-01-29 22:43:02,073 ; left
2019-01-29 22:43:02,217 ; left
2019-01-29 22:43:02,377 ; left
2019-01-29 22:43:02,745 ; left
2019-01-29 22:43:03,041 ; right
2019-01-29 22:43:03,353 ; backspace
2019-01-29 22:43:03,497 ; backspace
2019-01-29 22:43:03,665 ; backspace
2019-01-29 22:43:03,793 ; backspace
2019-01-29 22:43:03,953 ; backspace
2019-01-29 22:43:04,353 ; right
2019-01-29 22:43:04,481 ; right
2019-01-29 22:43:04,585 ; right
2019-01-29 22:43:04,697 ; right
2019-01-29 22:43:04,793 ; right
2019-01-29 22:43:05,258 ; right
2019-01-29 22:43:06,057 ; ;
2019-01-29 22:43:10,832 ; cmd
2019-01-29 22:43:11,063 ; ctrl+c
2019-01-29 22:43:12,424 ; enter
2019-01-29 22:43:12,592 ; cmd
2019-01-29 22:43:12,664 ; crtl+v
2019-01-29 22:43:13,143 ; cmd
2019-01-29 22:43:13,231 ; crtl+v
2019-01-29 22:43:13,952 ; cmd
2019-01-29 22:43:14,360 ; enter
2019-01-29 22:43:14,584 ; cmd
2019-01-29 22:43:14,663 ; crtl+v
2019-01-29 22:43:16,735 ; backspace
2019-01-29 22:43:16,904 ; shift_r
2019-01-29 22:43:17,456 ; down
2019-01-29 22:43:17,768 ; backspace
2019-01-29 22:43:18,008 ; shift_r
2019-01-29 22:43:18,136 ; "
2019-01-29 22:43:18,695 ; backspace
2019-01-29 22:43:19,127 ; shift_r
2019-01-29 22:43:19,279 ; "
2019-01-29 22:43:19,479 ; right
2019-01-29 22:43:19,981 ; right
2019-01-29 22:43:20,064 ; right
2019-01-29 22:43:20,150 ; right
2019-01-29 22:43:20,234 ; right
2019-01-29 22:43:20,321 ; right
2019-01-29 22:43:20,409 ; right
2019-01-29 22:43:20,497 ; right
2019-01-29 22:43:20,582 ; right
2019-01-29 22:43:20,670 ; right
2019-01-29 22:43:21,175 ; left
2019-01-29 22:43:21,447 ; right
2019-01-29 22:43:21,919 ; left
2019-01-29 22:43:22,111 ; left
2019-01-29 22:43:23,720 ; cmd
2019-01-29 22:43:23,848 ; ctrl+c
2019-01-29 22:43:24,832 ; cmd
2019-01-29 22:43:24,983 ; crtl+v
2019-01-29 22:43:26,392 ; cmd
2019-01-29 22:43:26,480 ; crtl+v
2019-01-29 22:43:27,767 ; cmd
2019-01-29 22:43:27,912 ; ctrl+c
2019-01-29 22:43:29,183 ; cmd
2019-01-29 22:43:29,280 ; crtl+v
2019-01-29 22:43:34,646 ; enter
2019-01-29 22:43:34,982 ; enter
2019-01-29 22:43:35,828 ; shift_r
2019-01-29 22:43:35,894 ; p
2019-01-29 22:43:36,030 ; space
2019-01-29 22:43:36,182 ; =
2019-01-29 22:43:36,254 ; space
2019-01-29 22:43:36,766 ; i
2019-01-29 22:43:36,918 ; n
2019-01-29 22:43:37,022 ; t
2019-01-29 22:43:37,262 ; shift_r
2019-01-29 22:43:37,870 ; !
2019-01-29 22:43:38,982 ; (
2019-01-29 22:43:39,174 ; )
2019-01-29 22:43:39,582 ; left
2019-01-29 22:43:39,918 ; shift_r
2019-01-29 22:43:40,094 ; p
2019-01-29 22:43:40,398 ; right
2019-01-29 22:43:41,086 ; ;
2019-01-29 22:43:41,278 ; enter
2019-01-29 22:43:41,806 ; i
2019-01-29 22:43:41,998 ; m
2019-01-29 22:43:42,102 ; a
2019-01-29 22:43:42,278 ; g
2019-01-29 22:43:42,422 ; e
2019-01-29 22:43:43,078 ; (
2019-01-29 22:43:43,206 ; shift_r
2019-01-29 22:43:43,414 ; i
2019-01-29 22:43:43,766 ; )
2019-01-29 22:43:44,246 ; cmd
2019-01-29 22:43:46,590 ; left
2019-01-29 22:43:46,870 ; backspace
2019-01-29 22:43:47,070 ; shift_r
2019-01-29 22:43:47,206 ; p
2019-01-29 22:44:01,793 ; )
2019-01-29 22:44:03,057 ; cmd
2019-01-29 22:45:05,558 ; backspace
2019-01-29 22:45:05,700 ; backspace
2019-01-29 22:45:05,844 ; backspace
2019-01-29 22:45:06,364 ; shift_r
2019-01-29 22:45:06,669 ; (
2019-01-29 22:45:07,212 ; cmd
2019-01-29 22:45:20,311 ; backspace
2019-01-29 22:45:20,495 ; shift_r
2019-01-29 22:45:23,007 ; shift_r
2019-01-29 22:45:23,158 ; ;
2019-01-29 22:45:23,279 ; (
2019-01-29 22:45:24,550 ; cmd
2019-01-29 22:45:48,702 ; backspace
2019-01-29 22:45:48,854 ; backspace
2019-01-29 22:45:49,270 ; backspace
2019-01-29 22:45:49,439 ; shift_r
2019-01-29 22:45:49,775 ; cmd
2019-01-29 22:46:03,916 ; i
2019-01-29 22:46:04,083 ; m
2019-01-29 22:46:04,131 ; a
2019-01-29 22:46:04,332 ; g
2019-01-29 22:46:04,443 ; e
2019-01-29 22:46:04,891 ; (
2019-01-29 22:46:05,027 ; shift_r
2019-01-29 22:46:05,203 ; p
2019-01-29 22:46:05,492 ; )
2019-01-29 22:46:05,675 ; enter
2019-01-29 22:46:08,307 ; i
2019-01-29 22:46:08,491 ; m
2019-01-29 22:46:08,531 ; a
2019-01-29 22:46:08,683 ; g
2019-01-29 22:46:08,803 ; e
2019-01-29 22:46:09,051 ; (
2019-01-29 22:46:09,131 ; shift_r
2019-01-29 22:46:09,307 ; o
2019-01-29 22:46:09,670 ; backspace
2019-01-29 22:46:09,867 ; shift_r
2019-01-29 22:46:10,011 ; i
2019-01-29 22:46:10,283 ; )
2019-01-29 22:46:10,515 ; enter
2019-01-29 22:46:16,163 ; backspace
2019-01-29 22:46:16,315 ; backspace
2019-01-29 22:46:16,795 ; shift_r
2019-01-29 22:46:17,619 ; (
2019-01-29 22:46:18,099 ; cmd
2019-01-29 22:47:15,877 ; i
2019-01-29 22:47:16,037 ; a
2019-01-29 22:47:16,084 ; m
2019-01-29 22:47:16,229 ; g
2019-01-29 22:47:16,348 ; e
2019-01-29 22:47:16,580 ; (
2019-01-29 22:47:17,068 ; shift_r
2019-01-29 22:47:17,452 ; r
2019-01-29 22:47:18,324 ; backspace
2019-01-29 22:47:18,476 ; backspace
2019-01-29 22:47:18,620 ; backspace
2019-01-29 22:47:18,740 ; backspace
2019-01-29 22:47:18,860 ; backspace
2019-01-29 22:47:18,964 ; backspace
2019-01-29 22:47:19,644 ; m
2019-01-29 22:47:19,732 ; a
2019-01-29 22:47:20,004 ; g
2019-01-29 22:47:20,116 ; e
2019-01-29 22:47:20,350 ; (
2019-01-29 22:47:20,684 ; shift_r
2019-01-29 22:47:21,052 ; r
2019-01-29 22:47:21,372 ; )
2019-01-29 22:47:22,052 ; enter
2019-01-29 22:47:51,636 ; cmd
2019-01-29 22:47:51,796 ; ctrl+c
2019-01-29 22:47:52,812 ; cmd
2019-01-29 22:47:52,908 ; crtl+v
2019-01-29 22:47:53,628 ; left
2019-01-29 22:47:53,812 ; left
2019-01-29 22:47:54,548 ; backspace
2019-01-29 22:47:54,716 ; backspace
2019-01-29 22:47:54,844 ; backspace
2019-01-29 22:47:54,980 ; backspace
2019-01-29 22:47:55,380 ; backspace
2019-01-29 22:47:55,612 ; shift_r
2019-01-29 22:47:55,764 ; r
2019-01-29 22:47:56,684 ; left
2019-01-29 22:47:57,468 ; d
2019-01-29 22:47:57,524 ; o
2019-01-29 22:47:57,612 ; u
2019-01-29 22:47:57,764 ; b
2019-01-29 22:47:57,828 ; l
2019-01-29 22:47:57,964 ; e
2019-01-29 22:47:58,844 ; (
2019-01-29 22:47:59,284 ; right
2019-01-29 22:47:59,548 ; right
2019-01-29 22:48:00,108 ; )
2019-01-29 22:48:00,676 ; enter
2019-01-29 22:48:58,562 ; cmd
2019-01-29 22:48:58,682 ; ctrl+c
2019-01-29 22:48:59,818 ; cmd
2019-01-29 22:48:59,898 ; crtl+v
2019-01-29 22:49:01,010 ; ;
2019-01-29 22:49:03,890 ; enter
2019-01-29 22:49:13,130 ; up
2019-01-29 22:49:16,786 ; d
2019-01-29 22:49:16,882 ; o
2019-01-29 22:49:16,962 ; u
2019-01-29 22:49:17,082 ; b
2019-01-29 22:49:17,194 ; l
2019-01-29 22:49:17,338 ; e
2019-01-29 22:49:17,674 ; (
2019-01-29 22:49:17,810 ; shift_r
2019-01-29 22:49:17,906 ; r
2019-01-29 22:49:18,546 ; )
2019-01-29 22:49:19,762 ; right
2019-01-29 22:49:20,242 ; left
2019-01-29 22:49:20,514 ; right
2019-01-29 22:49:20,650 ; left
2019-01-29 22:49:20,802 ; right
2019-01-29 22:49:20,898 ; left
2019-01-29 22:49:21,002 ; right
2019-01-29 22:49:21,106 ; left
2019-01-29 22:49:21,194 ; right
2019-01-29 22:49:21,290 ; left
2019-01-29 22:49:21,394 ; right
2019-01-29 22:49:21,490 ; left
2019-01-29 22:49:21,586 ; right
2019-01-29 22:49:21,674 ; left
2019-01-29 22:49:21,770 ; right
2019-01-29 22:49:21,842 ; left
2019-01-29 22:49:21,954 ; right
2019-01-29 22:49:22,106 ; right
2019-01-29 22:49:22,250 ; right
2019-01-29 22:49:22,666 ; right
2019-01-29 22:49:22,762 ; left
2019-01-29 22:49:22,882 ; right
2019-01-29 22:49:22,962 ; left
2019-01-29 22:49:23,082 ; right
2019-01-29 22:49:23,162 ; left
2019-01-29 22:49:23,266 ; right
2019-01-29 22:49:23,346 ; left
2019-01-29 22:49:23,450 ; right
2019-01-29 22:49:23,530 ; left
2019-01-29 22:49:23,634 ; right
2019-01-29 22:49:23,714 ; left
2019-01-29 22:49:23,818 ; right
2019-01-29 22:49:23,914 ; left
2019-01-29 22:49:24,042 ; right
2019-01-29 22:49:24,114 ; left
2019-01-29 22:49:24,218 ; right
2019-01-29 22:49:24,306 ; left
2019-01-29 22:49:24,402 ; right
2019-01-29 22:49:24,498 ; left
2019-01-29 22:49:24,866 ; left
2019-01-29 22:49:25,314 ; left
2019-01-29 22:49:32,009 ; right
2019-01-29 22:49:32,510 ; right
2019-01-29 22:49:32,597 ; right
2019-01-29 22:49:32,682 ; right
2019-01-29 22:49:32,768 ; right
2019-01-29 22:49:32,855 ; right
2019-01-29 22:49:32,938 ; right
2019-01-29 22:49:33,022 ; right
2019-01-29 22:49:33,106 ; right
2019-01-29 22:49:33,190 ; right
2019-01-29 22:49:33,278 ; right
2019-01-29 22:49:34,377 ; right
2019-01-29 22:49:34,801 ; right
2019-01-29 22:49:36,185 ; enter
2019-01-29 22:49:52,058 ; cmd
2019-01-29 22:49:52,177 ; ctrl+c
2019-01-29 22:49:53,441 ; cmd
2019-01-29 22:49:53,554 ; crtl+v
2019-01-29 22:50:13,942 ; space
2019-01-29 22:50:13,998 ; shift_r
2019-01-29 22:50:14,046 ; :
2019-01-29 22:50:14,150 ; space
2019-01-29 22:50:14,230 ; shift_r
2019-01-29 22:50:15,038 ; (
2019-01-29 22:50:15,238 ; (
2019-01-29 22:50:18,406 ; cmd
2019-01-29 22:50:18,550 ; ctrl+c
2019-01-29 22:50:20,590 ; cmd
2019-01-29 22:50:20,702 ; ctrl+c
2019-01-29 22:50:21,414 ; cmd
2019-01-29 22:50:21,510 ; crtl+v
2019-01-29 22:50:22,190 ; cmd
2019-01-29 22:50:22,278 ; crtl+v
2019-01-29 22:50:23,973 ; right
2019-01-29 22:50:24,269 ; backspace
2019-01-29 22:50:24,413 ; backspace
2019-01-29 22:50:24,557 ; backspace
2019-01-29 22:50:24,901 ; shift_r
2019-01-29 22:50:25,262 ; &
2019-01-29 22:50:29,806 ; backspace
2019-01-29 22:50:30,286 ; down
2019-01-29 22:50:30,478 ; right
2019-01-29 22:50:30,758 ; backspace
2019-01-29 22:50:45,693 ; enter
2019-01-29 22:51:17,069 ; backspace
2019-01-29 22:51:17,570 ; backspace
2019-01-29 22:51:17,654 ; backspace
2019-01-29 22:51:17,738 ; backspace
2019-01-29 22:51:17,822 ; backspace
2019-01-29 22:51:17,909 ; backspace
2019-01-29 22:51:17,994 ; backspace
2019-01-29 22:51:18,082 ; backspace
2019-01-29 22:51:18,165 ; backspace
2019-01-29 22:51:18,251 ; backspace
2019-01-29 22:51:18,336 ; backspace
2019-01-29 22:51:18,421 ; backspace
2019-01-29 22:51:18,504 ; backspace
2019-01-29 22:51:18,588 ; backspace
2019-01-29 22:51:18,676 ; backspace
2019-01-29 22:51:18,760 ; backspace
2019-01-29 22:51:18,847 ; backspace
2019-01-29 22:51:18,931 ; backspace
2019-01-29 22:51:19,014 ; backspace
2019-01-29 22:51:19,102 ; backspace
2019-01-29 22:51:19,187 ; backspace
2019-01-29 22:51:19,275 ; backspace
2019-01-29 22:51:19,363 ; backspace
2019-01-29 22:51:19,449 ; backspace
2019-01-29 22:51:19,537 ; backspace
2019-01-29 22:51:19,625 ; backspace
2019-01-29 22:51:19,709 ; backspace
2019-01-29 22:51:19,793 ; backspace
2019-01-29 22:51:19,877 ; backspace
2019-01-29 22:51:19,965 ; backspace
2019-01-29 22:51:20,053 ; backspace
2019-01-29 22:51:20,138 ; backspace
2019-01-29 22:51:20,223 ; backspace
2019-01-29 22:51:20,312 ; backspace
2019-01-29 22:51:20,397 ; backspace
2019-01-29 22:51:20,480 ; backspace
2019-01-29 22:51:20,567 ; backspace
2019-01-29 22:51:20,656 ; backspace
2019-01-29 22:51:20,742 ; backspace
2019-01-29 22:51:20,829 ; backspace
2019-01-29 22:51:20,915 ; backspace
2019-01-29 22:51:21,286 ; i
2019-01-29 22:51:21,517 ; m
2019-01-29 22:51:22,094 ; s
2019-01-29 22:51:22,325 ; x
2019-01-29 22:51:22,941 ; backspace
2019-01-29 22:51:23,381 ; c
2019-01-29 22:51:23,709 ; (
2019-01-29 22:51:24,189 ; shift_r
2019-01-29 22:51:24,685 ; p
2019-01-29 22:51:24,901 ; )
2019-01-29 22:51:25,077 ; enter
2019-01-29 22:51:29,317 ; s
2019-01-29 22:51:29,757 ; h
2019-01-29 22:51:30,045 ; o
2019-01-29 22:51:30,253 ; w
2019-01-29 22:51:30,317 ; space
2019-01-29 22:51:30,645 ; i
2019-01-29 22:51:30,869 ; m
2019-01-29 22:51:30,925 ; a
2019-01-29 22:51:31,237 ; g
2019-01-29 22:51:31,365 ; e
2019-01-29 22:51:31,493 ; space
2019-01-29 22:51:32,789 ; i
2019-01-29 22:51:32,957 ; n
2019-01-29 22:51:33,117 ; space
2019-01-29 22:51:33,421 ; m
2019-01-29 22:51:33,573 ; a
2019-01-29 22:51:33,709 ; t
2019-01-29 22:51:33,853 ; l
2019-01-29 22:51:33,981 ; a
2019-01-29 22:51:34,221 ; b
2019-01-29 22:51:34,501 ; enter
2019-01-29 22:51:45,477 ; i
2019-01-29 22:51:45,677 ; m
2019-01-29 22:51:45,885 ; s
2019-01-29 22:51:45,997 ; h
2019-01-29 22:51:46,157 ; o
2019-01-29 22:51:46,229 ; w
2019-01-29 22:51:47,053 ; (
2019-01-29 22:51:47,725 ; shift_r
2019-01-29 22:51:47,973 ; p
2019-01-29 22:51:48,229 ; )
2019-01-29 22:51:48,397 ; enter
2019-01-29 22:52:01,877 ; shift_r
2019-01-29 22:52:03,925 ; space
2019-01-29 22:52:03,989 ; shift_r
2019-01-29 22:52:04,045 ; $
2019-01-29 22:52:04,173 ; space
2019-01-29 22:52:04,597 ; (
2019-01-29 22:52:04,773 ; (
2019-01-29 22:52:05,469 ; down
2019-01-29 22:52:05,725 ; left
2019-01-29 22:52:06,405 ; space
2019-01-29 22:52:06,509 ; shift_r
2019-01-29 22:52:06,941 ; $
2019-01-29 22:52:07,365 ; space
2019-01-29 22:52:08,421 ; shift_r
2019-01-29 22:52:08,981 ; (
2019-01-29 22:52:09,133 ; (
2019-01-29 22:52:09,453 ; down
2019-01-29 22:52:09,709 ; left
2019-01-29 22:52:10,245 ; shift_r
2019-01-29 22:52:10,445 ; space
2019-01-29 22:52:10,573 ; $
2019-01-29 22:52:10,693 ; space
2019-01-29 22:52:11,941 ; (
2019-01-29 22:52:12,117 ; (
2019-01-29 22:52:22,781 ; r
2019-01-29 22:52:22,885 ; o
2019-01-29 22:52:22,957 ; u
2019-01-29 22:52:23,149 ; n
2019-01-29 22:52:23,317 ; f
2019-01-29 22:52:23,917 ; backspace
2019-01-29 22:52:24,165 ; d
2019-01-29 22:52:24,589 ; (
2019-01-29 22:52:28,487 ; )
2019-01-29 22:52:30,693 ; r
2019-01-29 22:52:30,749 ; o
2019-01-29 22:52:30,828 ; u
2019-01-29 22:52:30,997 ; n
2019-01-29 22:52:31,414 ; d
2019-01-29 22:52:31,631 ; (
2019-01-29 22:52:31,869 ; right
2019-01-29 22:52:32,370 ; right
2019-01-29 22:52:32,455 ; right
2019-01-29 22:52:32,542 ; right
2019-01-29 22:52:32,630 ; right
2019-01-29 22:52:32,716 ; right
2019-01-29 22:52:32,800 ; right
2019-01-29 22:52:32,888 ; right
2019-01-29 22:52:32,972 ; right
2019-01-29 22:52:33,059 ; right
2019-01-29 22:52:33,143 ; right
2019-01-29 22:52:33,421 ; right
2019-01-29 22:52:34,365 ; )
2019-01-29 22:52:37,829 ; shift_r
2019-01-29 22:52:38,069 ; r
2019-01-29 22:52:38,228 ; enter
2019-01-29 22:52:49,636 ; left
2019-01-29 22:52:50,316 ; shift_r
2019-01-29 22:52:51,989 ; cmd
2019-01-29 22:52:55,773 ; r
2019-01-29 22:52:55,876 ; o
2019-01-29 22:52:55,972 ; u
2019-01-29 22:52:56,156 ; n
2019-01-29 22:52:56,276 ; d
2019-01-29 22:52:56,500 ; (
2019-01-29 22:52:56,636 ; right
2019-01-29 22:52:57,141 ; right
2019-01-29 22:52:57,226 ; right
2019-01-29 22:52:57,313 ; right
2019-01-29 22:52:57,398 ; right
2019-01-29 22:52:57,481 ; right
2019-01-29 22:52:57,567 ; right
2019-01-29 22:52:57,650 ; right
2019-01-29 22:52:57,734 ; right
2019-01-29 22:52:57,817 ; right
2019-01-29 22:52:57,905 ; right
2019-01-29 22:52:57,992 ; right
2019-01-29 22:52:58,077 ; right
2019-01-29 22:52:58,717 ; )
2019-01-29 22:52:58,941 ; cmd
2019-01-29 22:53:13,146 ; i
2019-01-29 22:53:13,354 ; m
2019-01-29 22:53:14,114 ; s
2019-01-29 22:53:14,217 ; h
2019-01-29 22:53:14,378 ; o
2019-01-29 22:53:14,394 ; w
2019-01-29 22:53:14,658 ; (
2019-01-29 22:53:15,018 ; shift_r
2019-01-29 22:53:15,370 ; p
2019-01-29 22:53:15,626 ; )
2019-01-29 22:53:15,810 ; enter
2019-01-29 22:53:34,882 ; shift_r
2019-01-29 22:53:50,890 ; right
2019-01-29 22:53:51,514 ; left
2019-01-29 22:53:51,889 ; backspace
2019-01-29 22:53:52,225 ; right
2019-01-29 22:53:53,017 ; shift_r
2019-01-29 22:53:53,770 ; cmd
2019-01-29 22:55:41,635 ; cmd
2019-01-29 22:55:41,772 ; ctrl+c
2019-01-29 22:55:42,820 ; cmd
2019-01-29 22:55:42,932 ; crtl+v
2019-01-29 22:55:50,827 ; backspace
2019-01-29 22:55:50,995 ; backspace
2019-01-29 22:55:51,123 ; backspace
2019-01-29 22:55:51,259 ; backspace
2019-01-29 22:55:51,691 ; backspace
2019-01-29 22:55:52,035 ; d
2019-01-29 22:55:52,123 ; o
2019-01-29 22:55:52,203 ; u
2019-01-29 22:55:52,363 ; b
2019-01-29 22:55:52,459 ; l
2019-01-29 22:55:52,595 ; e
2019-01-29 22:55:52,851 ; (
2019-01-29 22:55:53,083 ; shift_r
2019-01-29 22:55:53,595 ; r
2019-01-29 22:55:53,875 ; )
2019-01-29 22:55:55,163 ; enter
2019-01-29 22:56:00,123 ; cmd
2019-01-29 22:56:00,291 ; ctrl+c
2019-01-29 22:56:01,155 ; cmd
2019-01-29 22:56:01,243 ; crtl+v
2019-01-29 22:56:03,427 ; d
2019-01-29 22:56:03,547 ; o
2019-01-29 22:56:03,620 ; u
2019-01-29 22:56:03,747 ; b
2019-01-29 22:56:03,883 ; l
2019-01-29 22:56:03,955 ; e
2019-01-29 22:56:04,883 ; (
2019-01-29 22:56:05,011 ; shift_r
2019-01-29 22:56:05,147 ; r
2019-01-29 22:56:05,539 ; )
2019-01-29 22:56:07,267 ; enter
2019-01-29 22:56:15,835 ; cmd
2019-01-29 22:56:16,315 ; ctrl+c
2019-01-29 22:56:17,419 ; cmd
2019-01-29 22:56:17,515 ; crtl+v
2019-01-29 22:56:18,083 ; enter
2019-01-29 22:56:20,907 ; cmd
2019-01-29 22:56:21,035 ; ctrl+c
2019-01-29 22:56:22,555 ; cmd
2019-01-29 22:56:22,707 ; crtl+v
2019-01-29 22:56:24,355 ; enter
2019-01-29 22:56:28,643 ; cmd
2019-01-29 22:56:28,771 ; ctrl+c
2019-01-29 22:56:29,707 ; cmd
2019-01-29 22:56:29,811 ; crtl+v
2019-01-29 22:56:30,195 ; enter
2019-01-29 22:56:33,710 ; i
2019-01-29 22:56:33,854 ; m
2019-01-29 22:56:33,918 ; a
2019-01-29 22:56:34,110 ; g
2019-01-29 22:56:34,239 ; e
2019-01-29 22:56:34,582 ; (
2019-01-29 22:56:35,511 ; r
2019-01-29 22:56:35,630 ; e
2019-01-29 22:56:36,087 ; s
2019-01-29 22:56:36,271 ; shift_r
2019-01-29 22:56:36,383 ; -
2019-01-29 22:56:37,142 ; i
2019-01-29 22:56:38,046 ; backspace
2019-01-29 22:56:38,270 ; m
2019-01-29 22:56:38,478 ; )
2019-01-29 22:56:39,614 ; enter
2019-01-29 22:57:29,896 ; i
2019-01-29 22:57:30,086 ; m
2019-01-29 22:57:30,246 ; s
2019-01-29 22:57:30,702 ; backspace
2019-01-29 22:57:30,846 ; backspace
2019-01-29 22:57:30,974 ; backspace
2019-01-29 22:57:31,077 ; backspace
2019-01-29 22:57:32,038 ; i
2019-01-29 22:57:32,230 ; m
2019-01-29 22:57:32,302 ; a
2019-01-29 22:57:32,518 ; g
2019-01-29 22:57:32,638 ; e
2019-01-29 22:57:35,462 ; (
2019-01-29 22:57:36,470 ; )
2019-01-29 22:57:36,846 ; left
2019-01-29 22:57:37,566 ; r
2019-01-29 22:57:37,662 ; e
2019-01-29 22:57:38,262 ; s
2019-01-29 22:57:38,662 ; shift_r
2019-01-29 22:57:38,886 ; -
2019-01-29 22:57:39,174 ; i
2019-01-29 22:57:39,390 ; m
2019-01-29 22:57:40,301 ; space
2019-01-29 22:57:40,438 ; shift_r
2019-01-29 22:57:40,534 ; $
2019-01-29 22:57:40,590 ; space
2019-01-29 22:57:41,446 ; (
2019-01-29 22:57:41,622 ; (
2019-01-29 22:57:42,454 ; left
2019-01-29 22:57:42,955 ; left
2019-01-29 22:57:43,038 ; left
2019-01-29 22:57:43,125 ; left
2019-01-29 22:57:43,208 ; left
2019-01-29 22:57:43,291 ; left
2019-01-29 22:57:43,378 ; left
2019-01-29 22:57:43,463 ; left
2019-01-29 22:57:43,551 ; left
2019-01-29 22:57:43,637 ; left
2019-01-29 22:57:43,724 ; left
2019-01-29 22:57:44,117 ; left
2019-01-29 22:57:44,790 ; r
2019-01-29 22:57:44,862 ; o
2019-01-29 22:57:44,957 ; u
2019-01-29 22:57:45,125 ; n
2019-01-29 22:57:45,301 ; d
2019-01-29 22:57:45,565 ; (
2019-01-29 22:57:45,757 ; right
2019-01-29 22:57:46,258 ; right
2019-01-29 22:57:46,341 ; right
2019-01-29 22:57:46,430 ; right
2019-01-29 22:57:46,517 ; right
2019-01-29 22:57:46,603 ; right
2019-01-29 22:57:46,687 ; right
2019-01-29 22:57:46,771 ; right
2019-01-29 22:57:46,856 ; right
2019-01-29 22:57:46,939 ; right
2019-01-29 22:57:47,023 ; right
2019-01-29 22:57:47,108 ; right
2019-01-29 22:57:47,191 ; right
2019-01-29 22:57:47,279 ; right
2019-01-29 22:57:47,366 ; right
2019-01-29 22:57:47,822 ; )
2019-01-29 22:57:49,942 ; i
2019-01-29 22:57:50,126 ; n
2019-01-29 22:57:50,270 ; t
2019-01-29 22:57:50,837 ; backspace
2019-01-29 22:57:50,997 ; backspace
2019-01-29 22:57:51,478 ; backspace
2019-01-29 22:57:52,574 ; enter
2019-01-29 22:58:34,589 ; shift_r
2019-01-29 22:58:34,781 ; p
2019-01-29 22:58:35,653 ; enter
2019-01-29 22:58:58,005 ; shift_r
2019-01-29 22:58:58,173 ; i
