date ; stroke
2019-02-03 19:06:27,008 ; l
2019-02-03 19:06:27,814 ; n
2019-02-03 19:06:27,895 ; e
2019-02-03 19:06:27,976 ; space
2019-02-03 19:06:28,154 ; shift
2019-02-03 19:06:28,199 ; m
2019-02-03 19:06:28,391 ; e
2019-02-03 19:06:28,672 ; t
2019-02-03 19:06:29,245 ; z
2019-02-03 19:06:29,419 ; g
2019-02-03 19:06:29,558 ; e
2019-02-03 19:06:29,644 ; r
2019-02-03 19:06:29,742 ; space
2019-02-03 19:06:29,950 ; s
2019-02-03 19:06:30,313 ; backspace
2019-02-03 19:06:30,475 ; backspace
2019-02-03 19:06:30,739 ; ,
2019-02-03 19:06:30,801 ; space
2019-02-03 19:06:31,168 ; ctrl_l
2019-02-03 19:06:31,258 ; i
2019-02-03 19:06:31,983 ; shift
2019-02-03 19:06:32,115 ; l
2019-02-03 19:06:32,365 ; a
2019-02-03 19:06:32,449 ; space
2019-02-03 19:06:32,709 ; g
2019-02-03 19:06:33,008 ; backspace
2019-02-03 19:06:33,120 ; shift
2019-02-03 19:06:33,264 ; g
2019-02-03 19:06:33,537 ; e
2019-02-03 19:06:33,659 ; n
2019-02-03 19:06:34,503 ; s
2019-02-03 19:06:34,700 ; e
2019-02-03 19:06:34,785 ; space
2019-02-03 19:06:34,926 ; d
2019-02-03 19:06:35,092 ; e
2019-02-03 19:06:35,172 ; space
2019-02-03 19:06:35,328 ; l
2019-02-03 19:06:35,400 ; a
2019-02-03 19:06:35,521 ; space
2019-02-03 19:06:35,687 ; shift
2019-02-03 19:06:35,808 ; s
2019-02-03 19:06:36,021 ; c
2019-02-03 19:06:36,177 ; i
2019-02-03 19:06:36,312 ; e
2019-02-03 19:06:36,426 ; n
2019-02-03 19:06:36,498 ; c
2019-02-03 19:06:36,570 ; e
2019-02-03 19:06:36,647 ; space
2019-02-03 19:06:36,763 ; d
2019-02-03 19:06:36,933 ; e
2019-02-03 19:06:37,038 ; space
2019-02-03 19:06:37,379 ; backspace
2019-02-03 19:06:37,507 ; backspace
2019-02-03 19:06:37,615 ; s
2019-02-03 19:06:37,753 ; space
2019-02-03 19:06:38,063 ; backspace
2019-02-03 19:06:38,177 ; backspace
2019-02-03 19:06:38,258 ; e
2019-02-03 19:06:38,450 ; s
2019-02-03 19:06:38,558 ; space
2019-02-03 19:06:38,859 ; c
2019-02-03 19:06:39,070 ; r
2019-02-03 19:06:39,145 ; i
2019-02-03 19:06:39,320 ; s
2019-02-03 19:06:39,495 ; t
2019-02-03 19:06:39,679 ; a
2019-02-03 19:06:39,777 ; u
2019-02-03 19:06:39,964 ; x
2019-02-03 19:06:40,651 ; ctrl_l
2019-02-03 19:06:40,723 ; i
2019-02-03 19:06:40,959 ; ,
2019-02-03 19:06:41,022 ; space
2019-02-03 19:06:51,635 ; q
2019-02-03 19:06:51,675 ; u
2019-02-03 19:06:51,734 ; i
2019-02-03 19:06:51,788 ; space
2019-02-03 19:07:07,190 ; c
2019-02-03 19:07:07,286 ; o
2019-02-03 19:07:07,357 ; n
2019-02-03 19:07:07,465 ; s
2019-02-03 19:07:08,252 ; t
2019-02-03 19:07:08,378 ; i
2019-02-03 19:07:08,531 ; t
2019-02-03 19:07:08,652 ; u
2019-02-03 19:07:08,769 ; e
2019-02-03 19:07:08,841 ; space
2019-02-03 19:07:08,951 ; u
2019-02-03 19:07:09,129 ; n
2019-02-03 19:07:09,192 ; space
2019-02-03 19:07:09,402 ; d
2019-02-03 19:07:09,537 ; i
2019-02-03 19:07:09,635 ; s
2019-02-03 19:07:09,831 ; c
2019-02-03 19:07:09,912 ; o
2019-02-03 19:07:09,967 ; u
2019-02-03 19:07:10,060 ; r
2019-02-03 19:07:10,260 ; s
2019-02-03 19:07:10,337 ; space
2019-02-03 19:07:10,481 ; s
2019-02-03 19:07:10,566 ; u
2019-02-03 19:07:10,670 ; r
2019-02-03 19:07:10,746 ; space
2019-02-03 19:07:10,879 ; l
2019-02-03 19:07:10,951 ; e
2019-02-03 19:07:11,041 ; space
2019-02-03 19:07:11,261 ; d
2019-02-03 19:07:11,364 ; i
2019-02-03 19:07:11,495 ; s
2019-02-03 19:07:11,688 ; c
2019-02-03 19:07:11,820 ; o
2019-02-03 19:07:11,874 ; u
2019-02-03 19:07:11,959 ; r
2019-02-03 19:07:12,190 ; s
2019-02-03 19:07:15,522 ; backspace
2019-02-03 19:07:16,018 ; backspace
2019-02-03 19:07:16,050 ; backspace
2019-02-03 19:07:16,081 ; backspace
2019-02-03 19:07:16,114 ; backspace
2019-02-03 19:07:16,146 ; backspace
2019-02-03 19:07:16,178 ; backspace
2019-02-03 19:07:16,210 ; backspace
2019-02-03 19:07:16,242 ; backspace
2019-02-03 19:07:16,273 ; backspace
2019-02-03 19:07:16,306 ; backspace
2019-02-03 19:07:16,338 ; backspace
2019-02-03 19:07:16,369 ; backspace
2019-02-03 19:07:16,720 ; backspace
2019-02-03 19:07:16,893 ; backspace
2019-02-03 19:07:17,051 ; backspace
2019-02-03 19:07:17,547 ; backspace
2019-02-03 19:07:17,579 ; backspace
2019-02-03 19:07:17,611 ; backspace
2019-02-03 19:07:17,643 ; backspace
2019-02-03 19:07:17,675 ; backspace
2019-02-03 19:07:17,707 ; backspace
2019-02-03 19:07:17,739 ; backspace
2019-02-03 19:07:17,771 ; backspace
2019-02-03 19:07:17,803 ; backspace
2019-02-03 19:07:17,835 ; backspace
2019-02-03 19:07:17,867 ; backspace
2019-02-03 19:07:17,900 ; backspace
2019-02-03 19:07:17,931 ; backspace
2019-02-03 19:07:17,963 ; backspace
2019-02-03 19:07:17,994 ; backspace
2019-02-03 19:07:18,026 ; backspace
2019-02-03 19:07:18,058 ; backspace
2019-02-03 19:07:18,090 ; backspace
2019-02-03 19:07:18,122 ; backspace
2019-02-03 19:07:18,154 ; backspace
2019-02-03 19:07:18,186 ; backspace
2019-02-03 19:07:18,218 ; backspace
2019-02-03 19:07:18,250 ; backspace
2019-02-03 19:07:18,282 ; backspace
2019-02-03 19:07:18,314 ; backspace
2019-02-03 19:07:18,469 ; backspace
2019-02-03 19:07:19,244 ; space
2019-02-03 19:07:19,406 ; o
2019-02-03 19:07:19,509 ; u
2019-02-03 19:07:19,622 ; space
2019-02-03 19:07:21,160 ; backspace
2019-02-03 19:07:21,298 ; backspace
2019-02-03 19:07:21,444 ; backspace
2019-02-03 19:07:21,983 ; ctrl_l
2019-02-03 19:07:22,053 ; left
2019-02-03 19:07:22,205 ; left
2019-02-03 19:07:22,345 ; left
2019-02-03 19:07:22,516 ; left
2019-02-03 19:07:22,641 ; left
2019-02-03 19:07:22,771 ; left
2019-02-03 19:07:22,978 ; left
2019-02-03 19:07:23,212 ; left
2019-02-03 19:07:23,347 ; left
2019-02-03 19:07:23,427 ; left
2019-02-03 19:07:23,562 ; left
2019-02-03 19:07:23,710 ; left
2019-02-03 19:07:24,120 ; right
2019-02-03 19:07:24,852 ; backspace
2019-02-03 19:07:24,969 ; backspace
2019-02-03 19:07:25,120 ; '
2019-02-03 19:07:25,397 ; down
2019-02-03 19:07:26,073 ; up
2019-02-03 19:07:26,644 ; left
2019-02-03 19:07:26,790 ; left
2019-02-03 19:07:27,398 ; d
2019-02-03 19:07:27,621 ; '
2019-02-03 19:07:27,685 ; h
2019-02-03 19:07:27,775 ; i
2019-02-03 19:07:27,864 ; s
2019-02-03 19:07:28,063 ; t
2019-02-03 19:07:28,122 ; o
2019-02-03 19:07:28,198 ; i
2019-02-03 19:07:28,220 ; r
2019-02-03 19:07:28,265 ; e
2019-02-03 19:07:28,346 ; space
2019-02-03 19:07:28,449 ; d
2019-02-03 19:07:28,578 ; e
2019-02-03 19:07:28,758 ; s
2019-02-03 19:07:28,786 ; space
2019-02-03 19:07:28,922 ; s
2019-02-03 19:07:29,102 ; c
2019-02-03 19:07:29,219 ; i
2019-02-03 19:07:29,308 ; e
2019-02-03 19:07:29,430 ; n
2019-02-03 19:07:29,525 ; c
2019-02-03 19:07:29,561 ; e
2019-02-03 19:07:29,746 ; s
2019-02-03 19:07:29,850 ; space
2019-02-03 19:07:30,516 ; down
2019-02-03 19:07:31,262 ; q
2019-02-03 19:07:31,380 ; u
2019-02-03 19:07:31,505 ; i
2019-02-03 19:07:31,582 ; space
2019-02-03 19:07:31,748 ; c
2019-02-03 19:07:31,846 ; o
2019-02-03 19:07:31,919 ; n
2019-02-03 19:07:32,031 ; s
2019-02-03 19:07:32,263 ; t
2019-02-03 19:07:32,485 ; i
2019-02-03 19:07:32,655 ; t
2019-02-03 19:07:32,813 ; u
2019-02-03 19:07:32,935 ; e
2019-02-03 19:07:33,006 ; space
2019-02-03 19:07:33,179 ; s
2019-02-03 19:07:33,487 ; backspace
2019-02-03 19:07:33,683 ; u
2019-02-03 19:07:33,873 ; n
2019-02-03 19:07:33,924 ; space
2019-02-03 19:07:34,041 ; d
2019-02-03 19:07:34,136 ; i
2019-02-03 19:07:34,239 ; s
2019-02-03 19:07:34,393 ; c
2019-02-03 19:07:34,501 ; o
2019-02-03 19:07:34,555 ; u
2019-02-03 19:07:34,617 ; r
2019-02-03 19:07:34,811 ; s
2019-02-03 19:07:34,874 ; space
2019-02-03 19:07:35,001 ; s
2019-02-03 19:07:35,051 ; u
2019-02-03 19:07:35,198 ; r
2019-02-03 19:07:35,224 ; space
2019-02-03 19:07:35,372 ; l
2019-02-03 19:07:35,430 ; e
2019-02-03 19:07:35,516 ; space
2019-02-03 19:07:35,661 ; d
2019-02-03 19:07:35,759 ; i
2019-02-03 19:07:35,844 ; s
2019-02-03 19:07:35,984 ; c
2019-02-03 19:07:36,086 ; o
2019-02-03 19:07:36,127 ; u
2019-02-03 19:07:36,190 ; r
2019-02-03 19:07:36,390 ; s
2019-02-03 19:07:36,471 ; space
2019-02-03 19:07:36,699 ; d
2019-02-03 19:07:37,268 ; e
2019-02-03 19:07:37,411 ; space
2019-02-03 19:07:37,596 ; l
2019-02-03 19:07:37,641 ; a
2019-02-03 19:07:37,713 ; space
2019-02-03 19:07:37,848 ; s
2019-02-03 19:07:38,217 ; c
2019-02-03 19:07:38,352 ; i
2019-02-03 19:07:38,446 ; e
2019-02-03 19:07:38,558 ; n
2019-02-03 19:07:38,648 ; c
2019-02-03 19:07:38,693 ; e
2019-02-03 19:07:38,774 ; space
2019-02-03 19:07:38,905 ; d
2019-02-03 19:07:39,058 ; e
2019-02-03 19:07:39,229 ; s
2019-02-03 19:07:39,297 ; space
2019-02-03 19:07:39,438 ; c
2019-02-03 19:07:39,589 ; r
2019-02-03 19:07:39,697 ; i
2019-02-03 19:07:39,848 ; s
2019-02-03 19:07:40,033 ; t
2019-02-03 19:07:40,196 ; a
2019-02-03 19:07:40,241 ; u
2019-02-03 19:07:40,437 ; x
2019-02-03 19:07:40,717 ; shift
2019-02-03 19:07:40,816 ;  ;
2019-02-03 19:07:40,919 ; space
2019-02-03 19:24:10,939 ; backspace
2019-02-03 19:24:11,180 ; ,
2019-02-03 19:24:11,257 ; space
2019-02-03 19:24:11,403 ; n
2019-02-03 19:24:11,453 ; o
2019-02-03 19:24:11,547 ; t
2019-02-03 19:24:11,673 ; a
2019-02-03 19:24:11,803 ; m
2019-02-03 19:24:11,922 ; m
2019-02-03 19:24:12,026 ; e
2019-02-03 19:24:12,124 ; n
2019-02-03 19:24:12,232 ; t
2019-02-03 19:24:12,327 ; space
2019-02-03 19:24:12,449 ; e
2019-02-03 19:24:12,530 ; n
2019-02-03 19:24:12,588 ; space
2019-02-03 19:24:13,062 ; v
2019-02-03 19:24:13,174 ; o
2019-02-03 19:24:13,494 ; q
2019-02-03 19:24:13,566 ; u
2019-02-03 19:24:13,690 ; a
2019-02-03 19:24:13,771 ; n
2019-02-03 19:24:13,874 ; t
2019-02-03 19:24:13,933 ; space
2019-02-03 19:24:14,135 ; l
2019-02-03 19:24:14,212 ; a
2019-02-03 19:24:14,360 ; space
2019-02-03 19:24:18,160 ; backspace
2019-02-03 19:24:18,311 ; backspace
2019-02-03 19:24:18,563 ; e
2019-02-03 19:24:18,661 ; space
2019-02-03 19:24:19,090 ; d
2019-02-03 19:24:19,402 ; c
2019-02-03 19:24:19,515 ; o
2019-02-03 19:24:19,763 ; l
2019-02-03 19:24:19,886 ; l
2019-02-03 19:24:20,027 ; e
2019-02-03 19:24:20,099 ; m
2019-02-03 19:24:20,220 ; e
2019-02-03 19:24:20,287 ; n
2019-02-03 19:24:20,403 ; t
2019-02-03 19:24:20,471 ; space
2019-02-03 19:24:21,860 ; q
2019-02-03 19:24:21,991 ; u
2019-02-03 19:24:22,117 ; e
2019-02-03 19:24:22,188 ; space
2019-02-03 19:24:22,370 ; p
2019-02-03 19:24:22,397 ; r
2019-02-03 19:24:22,550 ; o
2019-02-03 19:24:22,712 ; p
2019-02-03 19:24:22,762 ; o
2019-02-03 19:24:22,878 ; s
2019-02-03 19:24:23,093 ; e
2019-02-03 19:24:23,160 ; space
2019-02-03 19:24:24,360 ; shift
2019-02-03 19:24:24,603 ; c
2019-02-03 19:24:24,819 ; a
2019-02-03 19:24:24,904 ; n
2019-02-03 19:24:25,014 ; g
2019-02-03 19:24:25,104 ; u
2019-02-03 19:24:25,189 ; i
2019-02-03 19:24:25,396 ; l
2019-02-03 19:24:25,564 ; h
2019-02-03 19:24:25,672 ; e
2019-02-03 19:24:25,757 ; m
2019-02-03 19:24:25,843 ; space
2019-02-03 19:24:26,311 ; p
2019-02-03 19:24:26,446 ; a
2019-02-03 19:24:26,573 ; r
2019-02-03 19:24:26,631 ; space
2019-02-03 19:24:26,757 ; r
2019-02-03 19:24:26,870 ; a
2019-02-03 19:24:26,964 ; p
2019-02-03 19:24:27,114 ; p
2019-02-03 19:24:27,183 ; o
2019-02-03 19:24:27,272 ; r
2019-02-03 19:24:27,427 ; t
2019-02-03 19:24:27,476 ; space
2019-02-03 19:24:27,656 ; space
2019-02-03 19:24:27,799 ; l
2019-02-03 19:24:27,880 ; '
2019-02-03 19:24:28,010 ; o
2019-02-03 19:24:28,221 ; b
2019-02-03 19:24:28,803 ; backspace
2019-02-03 19:24:29,299 ; backspace
2019-02-03 19:24:29,331 ; backspace
2019-02-03 19:24:29,363 ; backspace
2019-02-03 19:24:29,395 ; backspace
2019-02-03 19:24:29,430 ; backspace
2019-02-03 19:24:29,459 ; backspace
2019-02-03 19:24:29,491 ; backspace
2019-02-03 19:24:29,523 ; backspace
2019-02-03 19:24:29,555 ; backspace
2019-02-03 19:24:29,587 ; backspace
2019-02-03 19:24:29,619 ; backspace
2019-02-03 19:24:29,757 ; backspace
2019-02-03 19:24:30,254 ; backspace
2019-02-03 19:24:30,286 ; backspace
2019-02-03 19:24:30,317 ; backspace
2019-02-03 19:24:30,350 ; backspace
2019-02-03 19:24:30,382 ; backspace
2019-02-03 19:24:30,415 ; backspace
2019-02-03 19:24:30,446 ; backspace
2019-02-03 19:24:30,479 ; backspace
2019-02-03 19:24:30,509 ; backspace
2019-02-03 19:24:30,541 ; backspace
2019-02-03 19:24:30,573 ; backspace
2019-02-03 19:24:30,605 ; backspace
2019-02-03 19:24:30,637 ; backspace
2019-02-03 19:24:30,669 ; backspace
2019-02-03 19:24:30,701 ; backspace
2019-02-03 19:24:30,733 ; backspace
2019-02-03 19:24:30,765 ; backspace
2019-02-03 19:24:30,797 ; backspace
2019-02-03 19:24:30,829 ; backspace
2019-02-03 19:24:30,861 ; backspace
2019-02-03 19:24:30,893 ; backspace
2019-02-03 19:24:30,925 ; backspace
2019-02-03 19:24:30,957 ; backspace
2019-02-03 19:24:30,989 ; backspace
2019-02-03 19:24:31,021 ; backspace
2019-02-03 19:24:31,053 ; backspace
2019-02-03 19:24:31,085 ; backspace
2019-02-03 19:24:31,116 ; backspace
2019-02-03 19:24:31,148 ; backspace
2019-02-03 19:24:31,181 ; backspace
2019-02-03 19:24:31,212 ; backspace
2019-02-03 19:24:31,245 ; backspace
2019-02-03 19:24:31,590 ; backspace
2019-02-03 19:24:31,977 ; backspace
2019-02-03 19:24:32,144 ; backspace
2019-02-03 19:24:32,307 ; backspace
2019-02-03 19:24:32,431 ; backspace
2019-02-03 19:24:32,627 ; backspace
2019-02-03 19:24:32,781 ; backspace
2019-02-03 19:24:32,944 ; backspace
2019-02-03 19:24:33,122 ; backspace
2019-02-03 19:24:33,306 ; backspace
2019-02-03 19:24:34,752 ; e
2019-02-03 19:24:34,851 ; space
2019-02-03 19:24:35,021 ; d
2019-02-03 19:24:35,813 ; backspace
2019-02-03 19:24:35,954 ; backspace
2019-02-03 19:24:36,172 ; backspace
2019-02-03 19:24:36,631 ; backspace
2019-02-03 19:24:37,130 ; a
2019-02-03 19:24:37,225 ; space
2019-02-03 19:24:37,480 ; d
2019-02-03 19:24:37,580 ; i
2019-02-03 19:24:37,705 ; s
2019-02-03 19:24:37,937 ; t
2019-02-03 19:24:38,109 ; i
2019-02-03 19:24:38,226 ; n
2019-02-03 19:24:38,723 ; c
2019-02-03 19:24:38,908 ; t
2019-02-03 19:24:38,985 ; i
2019-02-03 19:24:39,088 ; o
2019-02-03 19:24:39,232 ; n
2019-02-03 19:24:39,340 ; space
2019-02-03 19:24:40,776 ; q
2019-02-03 19:24:40,858 ; u
2019-02-03 19:24:40,969 ; a
2019-02-03 19:24:41,175 ; s
2019-02-03 19:24:41,233 ; i
2019-02-03 19:24:41,323 ; space
2019-02-03 19:24:41,613 ; p
2019-02-03 19:24:41,796 ; l
2019-02-03 19:24:41,876 ; a
2019-02-03 19:24:42,109 ; t
2019-02-03 19:24:42,197 ; o
2019-02-03 19:24:43,240 ; backspace
2019-02-03 19:24:43,739 ; backspace
2019-02-03 19:24:43,771 ; backspace
2019-02-03 19:24:43,803 ; backspace
2019-02-03 19:24:43,835 ; backspace
2019-02-03 19:24:43,867 ; backspace
2019-02-03 19:24:44,655 ; backspace
2019-02-03 19:24:44,818 ; backspace
2019-02-03 19:24:44,969 ; backspace
2019-02-03 19:24:45,127 ; backspace
2019-02-03 19:24:45,289 ; backspace
2019-02-03 19:24:45,844 ; q
2019-02-03 19:24:45,925 ; u
2019-02-03 19:24:46,032 ; e
2019-02-03 19:24:46,100 ; space
2019-02-03 19:24:51,359 ; backspace
2019-02-03 19:24:51,552 ; backspace
2019-02-03 19:24:51,712 ; backspace
2019-02-03 19:24:51,864 ; backspace
2019-02-03 19:24:52,253 ; d
2019-02-03 19:24:52,431 ; '
2019-02-03 19:24:52,526 ; o
2019-02-03 19:24:52,663 ; r
2019-02-03 19:24:52,908 ; d
2019-02-03 19:24:53,077 ; r
2019-02-03 19:24:53,135 ; e
2019-02-03 19:24:53,193 ; space
2019-02-03 19:24:53,717 ; q
2019-02-03 19:24:53,865 ; u
2019-02-03 19:24:54,009 ; e
2019-02-03 19:24:54,214 ; space
2019-02-03 19:24:55,832 ; f
2019-02-03 19:24:55,976 ; a
2019-02-03 19:24:56,084 ; i
2019-02-03 19:24:56,178 ; t
2019-02-03 19:24:56,290 ; space
2019-02-03 19:24:56,428 ; shift
2019-02-03 19:24:56,563 ; c
2019-02-03 19:24:56,695 ; a
2019-02-03 19:24:56,799 ; n
2019-02-03 19:24:56,908 ; g
2019-02-03 19:24:57,070 ; u
2019-02-03 19:24:57,187 ; i
2019-02-03 19:24:57,429 ; l
2019-02-03 19:24:57,632 ; h
2019-02-03 19:24:57,790 ; e
2019-02-03 19:24:57,912 ; m
2019-02-03 19:24:58,420 ; backspace
2019-02-03 19:24:58,917 ; backspace
2019-02-03 19:24:58,949 ; backspace
2019-02-03 19:24:58,981 ; backspace
2019-02-03 19:24:59,014 ; backspace
2019-02-03 19:24:59,045 ; backspace
2019-02-03 19:24:59,077 ; backspace
2019-02-03 19:24:59,235 ; backspace
2019-02-03 19:24:59,732 ; backspace
2019-02-03 19:24:59,764 ; backspace
2019-02-03 19:24:59,796 ; backspace
2019-02-03 19:24:59,828 ; backspace
2019-02-03 19:24:59,860 ; backspace
2019-02-03 19:25:00,148 ; backspace
2019-02-03 19:25:00,291 ; backspace
2019-02-03 19:25:00,438 ; backspace
2019-02-03 19:25:00,583 ; backspace
2019-02-03 19:25:00,803 ; i
2019-02-03 19:25:00,897 ; space
2019-02-03 19:25:01,050 ; e
2019-02-03 19:25:01,278 ; s
2019-02-03 19:25:01,491 ; t
2019-02-03 19:25:01,528 ; space
2019-02-03 19:25:01,747 ; f
2019-02-03 19:25:01,940 ; a
2019-02-03 19:25:02,052 ; i
2019-02-03 19:25:02,222 ; t
2019-02-03 19:25:02,420 ; e
2019-02-03 19:25:02,849 ; space
2019-02-03 19:25:05,381 ; e
2019-02-03 19:25:05,568 ; n
2019-02-03 19:25:05,710 ; t
2019-02-03 19:25:05,782 ; r
2019-02-03 19:25:05,831 ; e
2019-02-03 19:25:05,917 ; space
2019-02-03 19:25:06,114 ; c
2019-02-03 19:25:06,164 ; e
2019-02-03 19:25:06,415 ; s
2019-02-03 19:25:06,482 ; space
2019-02-03 19:25:06,632 ; d
2019-02-03 19:25:06,781 ; e
2019-02-03 19:25:06,857 ; u
2019-02-03 19:25:06,988 ; x
2019-02-03 19:25:07,095 ; space
2019-02-03 19:25:23,399 ; n
2019-02-03 19:25:23,444 ; i
2019-02-03 19:25:23,561 ; v
2019-02-03 19:25:23,655 ; e
2019-02-03 19:25:23,750 ; a
2019-02-03 19:25:23,826 ; u
2019-02-03 19:25:23,981 ; x
2019-02-03 19:25:24,100 ; space
2019-02-03 19:25:24,240 ; d
2019-02-03 19:25:24,450 ; e
2019-02-03 19:25:24,595 ; space
2019-02-03 19:25:24,774 ; c
2019-02-03 19:25:24,846 ; o
2019-02-03 19:25:24,936 ; m
2019-02-03 19:25:25,076 ; p
2019-02-03 19:25:25,184 ; r
2019-02-03 19:25:25,862 ; h
2019-02-03 19:25:25,992 ; e
2019-02-03 19:25:26,072 ; n
2019-02-03 19:25:26,204 ; s
2019-02-03 19:25:26,280 ; i
2019-02-03 19:25:26,360 ; o
2019-02-03 19:25:26,518 ; n
2019-02-03 19:25:26,594 ; space
2019-02-03 19:25:26,661 ; d
2019-02-03 19:25:26,813 ; e
2019-02-03 19:25:26,871 ; space
2019-02-03 19:25:27,014 ; l
2019-02-03 19:25:27,097 ; '
2019-02-03 19:25:27,160 ; o
2019-02-03 19:25:27,315 ; b
2019-02-03 19:25:27,495 ; j
2019-02-03 19:25:27,608 ; e
2019-02-03 19:25:27,768 ; t
2019-02-03 19:25:28,174 ; space
2019-02-03 19:25:28,277 ; c
2019-02-03 19:25:28,433 ; r
2019-02-03 19:25:28,560 ; i
2019-02-03 19:25:28,652 ; s
2019-02-03 19:25:28,826 ; t
2019-02-03 19:25:29,145 ; backspace
2019-02-03 19:25:29,264 ; backspace
2019-02-03 19:25:29,398 ; backspace
2019-02-03 19:25:29,521 ; backspace
2019-02-03 19:25:29,700 ; backspace
2019-02-03 19:25:29,985 ; backspace
2019-02-03 19:25:30,352 ; space
2019-02-03 19:25:30,495 ; s
2019-02-03 19:25:30,708 ; c
2019-02-03 19:25:31,199 ; i
2019-02-03 19:25:31,467 ; n
2019-02-03 19:25:31,589 ; e
2019-02-03 19:25:31,877 ; backspace
2019-02-03 19:25:31,982 ; backspace
2019-02-03 19:25:32,122 ; e
2019-02-03 19:25:32,216 ; n
2019-02-03 19:25:32,336 ; t
2019-02-03 19:25:32,431 ; i
2019-02-03 19:25:32,586 ; f
2019-02-03 19:25:32,671 ; i
2019-02-03 19:25:32,784 ; q
2019-02-03 19:25:32,914 ; u
2019-02-03 19:25:33,017 ; e
2019-02-03 19:25:33,288 ; shift
2019-02-03 19:25:33,786 ; backspace
2019-02-03 19:25:34,283 ; backspace
2019-02-03 19:25:34,315 ; backspace
2019-02-03 19:25:34,348 ; backspace
2019-02-03 19:25:34,379 ; backspace
2019-02-03 19:25:34,411 ; backspace
2019-02-03 19:25:34,443 ; backspace
2019-02-03 19:25:34,475 ; backspace
2019-02-03 19:25:34,507 ; backspace
2019-02-03 19:25:34,672 ; backspace
2019-02-03 19:25:34,838 ; backspace
2019-02-03 19:25:34,988 ; backspace
2019-02-03 19:25:35,173 ; backspace
2019-02-03 19:25:35,302 ; shift
2019-02-03 19:25:35,419 ;  ;
2019-02-03 19:25:43,489 ; backspace
2019-02-03 19:25:43,643 ; backspace
2019-02-03 19:25:45,036 ; space
2019-02-03 19:25:45,134 ; :
2019-02-03 19:25:45,361 ; space
2019-02-03 19:25:52,483 ; o
2019-02-03 19:25:52,620 ; n
2019-02-03 19:25:52,723 ; space
2019-02-03 19:25:53,242 ; backspace
2019-02-03 19:25:53,391 ; backspace
2019-02-03 19:25:53,524 ; backspace
2019-02-03 19:25:53,749 ; c
2019-02-03 19:25:53,870 ; e
2019-02-03 19:25:54,022 ; space
2019-02-03 19:25:54,560 ; backspace
2019-02-03 19:25:54,701 ; backspace
2019-02-03 19:25:54,842 ; backspace
2019-02-03 19:25:55,754 ; i
2019-02-03 19:25:55,808 ; l
2019-02-03 19:25:55,911 ; space
2019-02-03 19:25:56,001 ; s
2019-02-03 19:25:56,201 ; '
2019-02-03 19:25:56,352 ; a
2019-02-03 19:25:56,535 ; g
2019-02-03 19:25:56,651 ; i
2019-02-03 19:25:56,773 ; t
2019-02-03 19:25:56,881 ; space
2019-02-03 19:25:57,426 ; d
2019-02-03 19:25:57,733 ; '
2019-02-03 19:25:57,859 ; h
2019-02-03 19:25:58,382 ; backspace
2019-02-03 19:25:58,648 ; u
2019-02-03 19:25:58,864 ; n
2019-02-03 19:25:58,945 ; e
2019-02-03 19:25:59,017 ; space
2019-02-03 19:25:59,494 ; h
2019-02-03 19:25:59,571 ; i
2019-02-03 19:25:59,697 ; s
2019-02-03 19:25:59,899 ; t
2019-02-03 19:25:59,953 ; o
2019-02-03 19:26:00,020 ; i
2019-02-03 19:26:00,105 ; r
2019-02-03 19:26:00,217 ; e
2019-02-03 19:26:00,313 ; space
2019-02-03 19:26:01,103 ; d
2019-02-03 19:26:01,292 ; e
2019-02-03 19:26:01,453 ; s
2019-02-03 19:26:01,794 ; space
2019-02-03 19:26:02,028 ; d
2019-02-03 19:26:02,158 ; i
2019-02-03 19:26:02,279 ; s
2019-02-03 19:26:02,419 ; c
2019-02-03 19:26:02,540 ; o
2019-02-03 19:26:02,603 ; u
2019-02-03 19:26:02,714 ; r
2019-02-03 19:26:02,936 ; s
2019-02-03 19:26:03,034 ; space
2019-02-03 19:26:06,545 ; q
2019-02-03 19:26:06,643 ; u
2019-02-03 19:26:06,721 ; i
2019-02-03 19:26:06,770 ; space
2019-02-03 19:26:06,887 ; t
2019-02-03 19:26:07,043 ; r
2019-02-03 19:26:07,181 ; a
2019-02-03 19:26:07,303 ; i
2019-02-03 19:26:07,388 ; t
2019-02-03 19:26:07,531 ; e
2019-02-03 19:26:07,752 ; n
2019-02-03 19:26:07,855 ; t
2019-02-03 19:26:07,973 ; space
2019-02-03 19:26:08,135 ; d
2019-02-03 19:26:08,278 ; e
2019-02-03 19:26:08,355 ; space
2019-02-03 19:26:08,510 ; l
2019-02-03 19:26:08,587 ; '
2019-02-03 19:26:08,682 ; o
2019-02-03 19:26:08,834 ; b
2019-02-03 19:26:08,995 ; j
2019-02-03 19:26:09,095 ; e
2019-02-03 19:26:09,241 ; t
2019-02-03 19:26:09,313 ; space
2019-02-03 19:26:09,612 ; c
2019-02-03 19:26:09,774 ; r
2019-02-03 19:26:09,886 ; i
2019-02-03 19:26:09,990 ; s
2019-02-03 19:26:10,178 ; t
2019-02-03 19:26:10,358 ; a
2019-02-03 19:26:10,426 ; l
2019-02-03 19:26:10,497 ; space
2019-02-03 19:26:10,605 ; d
2019-02-03 19:26:10,738 ; e
2019-02-03 19:26:10,802 ; space
2019-02-03 19:26:10,909 ; f
2019-02-03 19:26:11,034 ; a
2019-02-03 19:26:11,297 ; o
