date ; stroke
2019-01-29 19:19:39,911 ; backspace
2019-01-29 19:19:40,124 ; backspace
2019-01-29 19:19:44,137 ; shift
2019-01-29 19:19:44,149 ; alt
2019-01-29 19:19:44,329 ; 5
2019-01-29 19:19:45,128 ; shift
2019-01-29 19:19:45,145 ; alt
2019-01-29 19:19:45,589 ; shift
2019-01-29 19:19:46,026 ; left
2019-01-29 19:19:46,349 ; shift
2019-01-29 19:19:46,669 ; 0
2019-01-29 19:19:48,426 ; right
2019-01-29 19:19:48,593 ; backspace
2019-01-29 19:19:48,752 ; backspace
2019-01-29 19:19:48,913 ; backspace
2019-01-29 19:20:13,535 ; d
2019-01-29 19:20:13,693 ; a
2019-01-29 19:20:13,868 ; t
2019-01-29 19:20:13,984 ; a
2019-01-29 19:20:19,498 ; cmd
2019-01-29 19:20:43,755 ; alt
2019-01-29 19:20:43,779 ; shift
2019-01-29 19:20:44,119 ; 5
2019-01-29 19:20:49,407 ; shift
2019-01-29 19:20:49,418 ; alt
2019-01-29 19:20:49,686 ; 5
2019-01-29 19:20:51,465 ; shift
2019-01-29 19:20:51,466 ; alt
2019-01-29 19:21:24,609 ; d
2019-01-29 19:21:24,726 ; i
2019-01-29 19:21:24,812 ; c
2019-01-29 19:21:24,990 ; t
2019-01-29 19:21:25,247 ; enter
2019-01-29 19:21:40,202 ; cmd
2019-01-29 19:21:40,362 ; ctrl+c
2019-01-29 19:21:45,432 ; backspace
2019-01-29 19:21:45,707 ; cmd
2019-01-29 19:21:45,819 ; crtl+v
2019-01-29 19:21:48,980 ; backspace
2019-01-29 19:21:51,780 ; backspace
2019-01-29 19:21:52,641 ; right
2019-01-29 19:21:55,315 ; )
2019-01-29 19:22:03,560 ; cmd
2019-01-29 19:22:03,728 ; ctrl+c
2019-01-29 19:22:06,659 ; cmd
2019-01-29 19:22:06,775 ; crtl+v
2019-01-29 19:22:40,982 ; backspace
2019-01-29 19:22:41,126 ; backspace
2019-01-29 19:22:41,265 ; backspace
2019-01-29 19:22:41,495 ; backspace
2019-01-29 19:22:45,171 ; backspace
2019-01-29 19:22:45,353 ; backspace
2019-01-29 19:22:45,501 ; backspace
2019-01-29 19:22:45,642 ; backspace
2019-01-29 19:23:56,029 ; cmd
2019-01-29 19:23:56,137 ; ctrl+c
2019-01-29 19:24:02,561 ; enter
2019-01-29 19:24:02,740 ; enter
2019-01-29 19:24:03,051 ; up
2019-01-29 19:24:04,658 ; cmd
2019-01-29 19:24:04,838 ; crtl+v
2019-01-29 19:24:10,690 ; tab
2019-01-29 19:24:13,975 ; cmd
2019-01-29 19:24:14,146 ; tab
2019-01-29 19:24:17,154 ; tab
2019-01-29 19:24:17,903 ; tab
2019-01-29 19:24:21,641 ; shift
2019-01-29 19:24:21,781 ; tab
2019-01-29 19:24:22,273 ; tab
2019-01-29 19:24:36,407 ; backspace
2019-01-29 19:24:36,533 ; backspace
2019-01-29 19:24:36,748 ; n
2019-01-29 19:24:36,803 ; e
2019-01-29 19:24:36,985 ; s
2019-01-29 19:24:37,179 ; t
2019-01-29 19:24:37,254 ; e
2019-01-29 19:24:37,440 ; d
2019-01-29 19:24:37,806 ; shift
2019-01-29 19:24:38,050 ; d
2019-01-29 19:24:38,434 ; a
2019-01-29 19:24:38,681 ; t
2019-01-29 19:24:38,733 ; a
2019-01-29 19:24:44,327 ; k
2019-01-29 19:24:44,492 ; e
2019-01-29 19:24:44,611 ; y
2019-01-29 19:24:44,729 ; s
2019-01-29 19:24:54,242 ; cmd
2019-01-29 19:25:01,259 ; backspace
2019-01-29 19:25:01,419 ; f
2019-01-29 19:25:01,703 ; r
2019-01-29 19:25:02,042 ; backspace
2019-01-29 19:25:02,313 ; o
2019-01-29 19:25:02,369 ; r
2019-01-29 19:25:02,563 ; shift
2019-01-29 19:25:02,735 ; e
2019-01-29 19:25:02,947 ; a
2019-01-29 19:25:03,140 ; c
2019-01-29 19:25:03,236 ; h
2019-01-29 19:25:31,339 ; $
2019-01-29 19:25:35,854 ; backspace
2019-01-29 19:25:36,537 ; f
2019-01-29 19:25:36,793 ; o
2019-01-29 19:25:36,881 ; r
2019-01-29 19:25:37,137 ; shift
2019-01-29 19:25:37,364 ; e
2019-01-29 19:25:37,623 ; a
2019-01-29 19:25:37,863 ; c
2019-01-29 19:25:38,842 ; h
2019-01-29 19:25:43,173 ; f
2019-01-29 19:25:43,310 ; o
2019-01-29 19:25:43,404 ; r
2019-01-29 19:25:43,706 ; shift
2019-01-29 19:25:43,861 ; e
2019-01-29 19:25:44,046 ; a
2019-01-29 19:25:44,228 ; c
2019-01-29 19:25:44,308 ; h
2019-01-29 19:25:44,545 ; space
2019-01-29 19:25:44,923 ; h
2019-01-29 19:25:45,298 ; backspace
2019-01-29 19:25:45,621 ; j
2019-01-29 19:25:45,676 ; a
2019-01-29 19:25:46,482 ; up
2019-01-29 19:25:46,730 ; enter
2019-01-29 19:25:50,655 ; v
2019-01-29 19:25:50,710 ; a
2019-01-29 19:25:51,316 ; up
2019-01-29 19:25:51,364 ; down
2019-01-29 19:25:51,684 ; down
2019-01-29 19:25:52,124 ; enter
2019-01-29 19:26:10,542 ; cmd
2019-01-29 19:26:10,889 ; ctrl+a
2019-01-29 19:26:11,144 ; right
2019-01-29 19:26:11,431 ; right
2019-01-29 19:26:11,648 ; backspace
2019-01-29 19:26:11,795 ; backspace
2019-01-29 19:26:12,227 ; backspace
2019-01-29 19:26:13,212 ; (
2019-01-29 19:26:14,796 ; cmd
2019-01-29 19:26:14,956 ; crtl+v
2019-01-29 19:26:16,548 ; shift
2019-01-29 19:26:16,816 ; .
2019-01-29 19:26:20,422 ; backspace
2019-01-29 19:26:20,537 ; backspace
2019-01-29 19:26:35,081 ; k
2019-01-29 19:26:35,180 ; e
2019-01-29 19:26:35,338 ; y
2019-01-29 19:26:35,400 ; s
2019-01-29 19:26:51,588 ; k
2019-01-29 19:26:51,727 ; e
2019-01-29 19:26:51,900 ; y
2019-01-29 19:26:51,990 ; s
2019-01-29 19:26:52,295 ; (
2019-01-29 19:26:53,162 ; backspace
2019-01-29 19:26:53,510 ; )
2019-01-29 19:26:53,768 ; shift
2019-01-29 19:26:53,928 ; .
2019-01-29 19:26:57,612 ; left
2019-01-29 19:26:58,477 ; right
2019-01-29 19:26:58,759 ; backspace
2019-01-29 19:26:59,068 ; backspace
2019-01-29 19:26:59,263 ; backspace
2019-01-29 19:26:59,745 ; shift
2019-01-29 19:27:00,004 ; .
2019-01-29 19:27:01,233 ; backspace
2019-01-29 19:27:01,733 ; backspace
2019-01-29 19:27:01,818 ; backspace
2019-01-29 19:27:01,901 ; backspace
2019-01-29 19:27:02,233 ; backspace
2019-01-29 19:27:29,171 ; shift
2019-01-29 19:27:29,299 ; .
2019-01-29 19:27:29,681 ; k
2019-01-29 19:27:29,833 ; e
2019-01-29 19:27:29,961 ; y
2019-01-29 19:27:43,924 ; s
2019-01-29 19:27:44,651 ; y
2019-01-29 19:27:45,010 ; m
2019-01-29 19:27:45,303 ; b
2019-01-29 19:27:45,584 ; o
2019-01-29 19:27:45,802 ; l
2019-01-29 19:27:46,146 ; s
2019-01-29 19:27:49,106 ; s
2019-01-29 19:27:49,431 ; y
2019-01-29 19:27:49,960 ; m
2019-01-29 19:27:50,207 ; b
2019-01-29 19:27:50,624 ; l
2019-01-29 19:27:50,815 ; o
2019-01-29 19:27:51,063 ; backspace
2019-01-29 19:27:51,176 ; backspace
2019-01-29 19:27:51,582 ; o
2019-01-29 19:27:51,737 ; l
2019-01-29 19:27:52,055 ; s
2019-01-29 19:27:57,231 ; s
2019-01-29 19:27:57,612 ; y
2019-01-29 19:27:57,927 ; m
2019-01-29 19:27:58,224 ; b
2019-01-29 19:27:58,425 ; o
2019-01-29 19:27:58,623 ; l
2019-01-29 19:27:58,926 ; s
2019-01-29 19:28:34,086 ; s
2019-01-29 19:28:34,166 ; y
2019-01-29 19:28:34,470 ; m
2019-01-29 19:28:34,644 ; b
2019-01-29 19:28:34,695 ; o
2019-01-29 19:28:34,933 ; s
2019-01-29 19:28:35,304 ; backspace
2019-01-29 19:28:35,816 ; o
2019-01-29 19:28:35,978 ; l
2019-01-29 19:28:36,061 ; s
2019-01-29 19:28:36,432 ; backspace
2019-01-29 19:28:36,555 ; backspace
2019-01-29 19:28:36,667 ; backspace
2019-01-29 19:28:37,007 ; l
2019-01-29 19:28:37,054 ; s
2019-01-29 19:28:45,092 ; shift
2019-01-29 19:28:45,400 ; /
2019-01-29 19:28:45,524 ; /
2019-01-29 19:28:50,799 ; left
2019-01-29 19:28:51,162 ; backspace
2019-01-29 19:28:51,359 ; backspace
2019-01-29 19:28:56,749 ; backspace
2019-01-29 19:28:57,352 ; backspace
2019-01-29 19:29:12,146 ; c
2019-01-29 19:29:12,421 ; r
2019-01-29 19:29:12,522 ; e
2019-01-29 19:29:12,701 ; a
2019-01-29 19:29:12,798 ; t
2019-01-29 19:29:12,969 ; e
2019-01-29 19:29:13,140 ; space
2019-01-29 19:29:13,368 ; s
2019-01-29 19:29:13,507 ; c
2019-01-29 19:29:13,614 ; o
2019-01-29 19:29:13,790 ; l
2019-01-29 19:29:13,930 ; o
2019-01-29 19:29:14,081 ; r
2019-01-29 19:29:14,252 ; space
2019-01-29 19:29:14,431 ; s
2019-01-29 19:29:14,558 ; c
2019-01-29 19:29:14,678 ; a
2019-01-29 19:29:14,814 ; l
2019-01-29 19:29:14,922 ; e
2019-01-29 19:29:15,050 ; space
2019-01-29 19:29:15,239 ; d
2019-01-29 19:29:15,451 ; shift
2019-01-29 19:29:15,651 ; 3
2019-01-29 19:29:15,804 ; j
2019-01-29 19:29:15,889 ; s
2019-01-29 19:29:15,989 ; enter
2019-01-29 19:30:01,160 ; left
2019-01-29 19:30:01,976 ; shift
2019-01-29 19:30:02,116 ; .
2019-01-29 19:30:02,372 ; d
2019-01-29 19:30:02,502 ; i
2019-01-29 19:30:02,712 ; m
2019-01-29 19:30:02,764 ; a
2019-01-29 19:30:02,910 ; i
2019-01-29 19:30:03,342 ; backspace
2019-01-29 19:30:03,448 ; backspace
2019-01-29 19:30:03,581 ; backspace
2019-01-29 19:30:03,710 ; backspace
2019-01-29 19:30:04,770 ; o
2019-01-29 19:30:04,958 ; m
2019-01-29 19:30:05,051 ; a
2019-01-29 19:30:05,188 ; i
2019-01-29 19:30:05,356 ; n
2019-01-29 19:30:06,961 ; alt
2019-01-29 19:30:07,037 ; shift
2019-01-29 19:30:07,201 ; 5
2019-01-29 19:30:08,188 ; shift
2019-01-29 19:30:08,212 ; alt
2019-01-29 19:30:08,958 ; left
2019-01-29 19:30:09,149 ; left
2019-01-29 19:30:09,822 ; (
2019-01-29 19:30:09,967 ; right
2019-01-29 19:30:10,147 ; right
2019-01-29 19:30:10,722 ; )
2019-01-29 19:30:10,962 ; left
2019-01-29 19:30:12,468 ; left
2019-01-29 19:30:13,392 ; shift
2019-01-29 19:30:13,616 ; 0
2019-01-29 19:30:13,979 ; ,
2019-01-29 19:30:14,180 ; shift
2019-01-29 19:30:14,605 ; 4
2019-01-29 19:30:19,078 ; backspace
2019-01-29 19:30:19,250 ; shift
2019-01-29 19:30:19,398 ; 3
2019-01-29 19:30:24,075 ; backspace
2019-01-29 19:30:24,580 ; right
2019-01-29 19:30:35,214 ; backspace
2019-01-29 19:30:35,270 ; i
2019-01-29 19:30:37,417 ; right
2019-01-29 19:30:37,648 ; right
2019-01-29 19:30:37,788 ; backspace
2019-01-29 19:30:37,864 ; i
2019-01-29 19:30:39,427 ; cmd
2019-01-29 19:31:26,232 ; cmd
2019-01-29 19:31:26,528 ; ctrl+c
2019-01-29 19:31:56,456 ; cmd
2019-01-29 19:31:56,608 ; ctrl+c
2019-01-29 19:32:04,559 ; backspace
2019-01-29 19:32:04,717 ; backspace
2019-01-29 19:32:04,858 ; backspace
2019-01-29 19:32:05,129 ; backspace
2019-01-29 19:32:05,393 ; backspace
2019-01-29 19:32:58,103 ; ,
2019-01-29 19:32:58,291 ; i
2019-01-29 19:32:59,939 ; right
2019-01-29 19:33:00,082 ; backspace
2019-01-29 19:33:00,468 ; i
2019-01-29 19:33:00,968 ; left
2019-01-29 19:33:01,192 ; left
2019-01-29 19:33:01,897 ; shift
2019-01-29 19:33:02,065 ; s
2019-01-29 19:33:02,246 ; c
2019-01-29 19:33:02,379 ; a
2019-01-29 19:33:02,511 ; l
2019-01-29 19:33:02,624 ; e
2019-01-29 19:33:05,496 ; right
2019-01-29 19:33:05,724 ; right
2019-01-29 19:33:06,128 ; right
2019-01-29 19:33:17,938 ; enter
2019-01-29 19:33:21,259 ; backspace
2019-01-29 19:33:21,742 ; backspace
2019-01-29 19:33:21,872 ; shift
2019-01-29 19:33:21,972 ; 1
2019-01-29 19:33:22,028 ; 0
2019-01-29 19:33:37,693 ; u
2019-01-29 19:33:38,077 ; backspace
2019-01-29 19:33:38,429 ; y
2019-01-29 19:33:40,833 ; right
2019-01-29 19:33:41,057 ; backspace
2019-01-29 19:33:41,217 ; backspace
2019-01-29 19:33:41,728 ; shift
2019-01-29 19:33:41,964 ; 4
2019-01-29 19:33:43,594 ; backspace
2019-01-29 19:33:43,756 ; shift
2019-01-29 19:33:43,984 ; 1
2019-01-29 19:33:44,176 ; 0
2019-01-29 19:33:47,110 ; backspace
2019-01-29 19:33:47,267 ; backspace
2019-01-29 19:33:47,374 ; shift
2019-01-29 19:33:47,738 ; 2
2019-01-29 19:33:47,930 ; 0
2019-01-29 19:33:50,592 ; backspace
2019-01-29 19:33:50,777 ; backspace
2019-01-29 19:33:50,829 ; shift
2019-01-29 19:33:51,337 ; 2
2019-01-29 19:33:52,752 ; backspace
2019-01-29 19:33:52,904 ; shift
2019-01-29 19:33:53,116 ; 4
2019-01-29 19:33:53,836 ; backspace
2019-01-29 19:33:53,932 ; shift
2019-01-29 19:33:54,164 ; 5
2019-01-29 19:33:54,176 ; <
2019-01-29 19:33:54,320 ; shift
2019-01-29 19:33:54,991 ; backspace
2019-01-29 19:33:56,773 ; backspace
2019-01-29 19:33:57,016 ; shift
2019-01-29 19:33:57,776 ; 3
2019-01-29 19:33:58,116 ; 0
2019-01-29 19:33:59,513 ; backspace
2019-01-29 19:33:59,743 ; backspace
2019-01-29 19:33:59,871 ; shift
2019-01-29 19:34:00,126 ; 2
2019-01-29 19:34:00,771 ; 0
2019-01-29 19:34:05,427 ; backspace
2019-01-29 19:34:05,560 ; shift
2019-01-29 19:34:05,567 ; backspace
2019-01-29 19:34:05,812 ; 1
2019-01-29 19:34:06,275 ; 5
2019-01-29 19:34:07,878 ; backspace
2019-01-29 19:34:07,986 ; shift
2019-01-29 19:34:08,459 ; 3
2019-01-29 19:34:09,320 ; backspace
2019-01-29 19:34:09,738 ; shift
2019-01-29 19:34:10,123 ; 0
2019-01-29 19:34:11,254 ; backspace
2019-01-29 19:34:11,525 ; backspace
2019-01-29 19:34:11,665 ; shift
2019-01-29 19:34:12,108 ; 4
2019-01-29 19:34:12,193 ; 0
2019-01-29 19:34:13,919 ; backspace
2019-01-29 19:34:14,075 ; backspace
2019-01-29 19:34:14,152 ; shift
2019-01-29 19:34:14,352 ; 2
2019-01-29 19:34:14,435 ; 0
2019-01-29 19:34:20,803 ; s
2019-01-29 19:34:20,944 ; c
2019-01-29 19:34:21,036 ; h
2019-01-29 19:34:21,232 ; e
2019-01-29 19:34:21,395 ; l
2019-01-29 19:34:21,783 ; backspace
2019-01-29 19:34:22,149 ; m
2019-01-29 19:34:22,237 ; e
2019-01-29 19:34:23,403 ; space
2019-01-29 19:34:23,550 ; c
2019-01-29 19:34:23,697 ; a
2019-01-29 19:34:23,897 ; t
2019-01-29 19:34:23,985 ; e
2019-01-29 19:34:24,195 ; g
2019-01-29 19:34:24,476 ; o
2019-01-29 19:34:24,583 ; r
2019-01-29 19:34:24,715 ; y
2019-01-29 19:34:24,920 ; enter
2019-01-29 19:34:36,216 ; c
2019-01-29 19:35:06,329 ; backspace
2019-01-29 19:35:06,490 ; backspace
2019-01-29 19:35:06,743 ; backspace
2019-01-29 19:35:07,081 ; shift
2019-01-29 19:35:07,232 ; s
2019-01-29 19:35:07,468 ; e
2019-01-29 19:35:07,581 ; t
2019-01-29 19:35:07,709 ; shift
2019-01-29 19:35:07,897 ; 1
2019-01-29 19:35:19,207 ; cmd
2019-01-29 19:35:20,420 ; backspace
2019-01-29 19:35:20,921 ; backspace
2019-01-29 19:35:21,005 ; backspace
2019-01-29 19:35:21,090 ; backspace
2019-01-29 19:35:21,174 ; backspace
2019-01-29 19:35:21,257 ; backspace
2019-01-29 19:35:21,341 ; backspace
2019-01-29 19:35:21,424 ; backspace
2019-01-29 19:35:21,772 ; shift
2019-01-29 19:35:21,935 ; s
2019-01-29 19:35:22,213 ; e
2019-01-29 19:35:22,310 ; t
2019-01-29 19:35:22,473 ; shift
2019-01-29 19:35:22,657 ; 1
2019-01-29 19:35:25,154 ; backspace
2019-01-29 19:35:25,262 ; shift
2019-01-29 19:35:25,482 ; 2
2019-01-29 19:35:26,453 ; backspace
2019-01-29 19:35:26,560 ; shift
2019-01-29 19:35:26,796 ; 1
2019-01-29 19:35:54,150 ; backspace
2019-01-29 19:35:54,439 ; backspace
2019-01-29 19:35:54,719 ; backspace
2019-01-29 19:35:55,144 ; backspace
2019-01-29 19:35:55,306 ; shift
2019-01-29 19:35:55,522 ; p
2019-01-29 19:35:55,672 ; a
2019-01-29 19:35:55,892 ; r
2019-01-29 19:35:56,240 ; backspace
2019-01-29 19:35:56,469 ; i
2019-01-29 19:35:56,545 ; r
2019-01-29 19:35:56,618 ; e
2019-01-29 19:35:56,769 ; d
2019-01-29 19:35:57,814 ; backspace
2019-01-29 19:35:57,976 ; backspace
2019-01-29 19:35:58,121 ; backspace
2019-01-29 19:35:58,259 ; backspace
2019-01-29 19:35:58,405 ; backspace
2019-01-29 19:35:58,793 ; shift
2019-01-29 19:35:58,818 ; backspace
2019-01-29 19:35:59,034 ; c
2019-01-29 19:35:59,270 ; a
2019-01-29 19:35:59,463 ; t
2019-01-29 19:35:59,599 ; e
2019-01-29 19:35:59,792 ; g
2019-01-29 19:36:00,021 ; o
2019-01-29 19:36:00,157 ; r
2019-01-29 19:36:00,304 ; y
2019-01-29 19:36:00,904 ; shift
2019-01-29 19:36:01,256 ; 2
2019-01-29 19:36:01,472 ; 0
2019-01-29 19:36:01,790 ; c
2019-01-29 19:36:09,092 ; left
2019-01-29 19:36:09,477 ; left
2019-01-29 19:36:09,638 ; backspace
2019-01-29 19:36:09,748 ; shift
2019-01-29 19:36:09,908 ; 1
2019-01-29 19:36:11,073 ; right
2019-01-29 19:36:11,468 ; left
2019-01-29 19:36:11,618 ; backspace
2019-01-29 19:36:11,702 ; shift
2019-01-29 19:36:11,958 ; 2
2019-01-29 19:36:27,755 ; right
2019-01-29 19:36:28,035 ; right
2019-01-29 19:36:28,407 ; backspace
2019-01-29 19:36:43,078 ; cmd
2019-01-29 19:37:32,548 ; a
2019-01-29 19:37:32,785 ; v
2019-01-29 19:37:32,897 ; e
2019-01-29 19:37:33,123 ; r
2019-01-29 19:37:33,211 ; a
2019-01-29 19:37:33,369 ; g
2019-01-29 19:37:33,464 ; e
2019-01-29 19:37:33,717 ; space
2019-01-29 19:38:02,890 ; backspace
2019-01-29 19:38:03,002 ; shift
2019-01-29 19:38:03,162 ; a
2019-01-29 19:38:03,351 ; v
2019-01-29 19:38:03,478 ; e
2019-01-29 19:38:03,646 ; r
2019-01-29 19:38:03,753 ; a
2019-01-29 19:38:03,881 ; g
2019-01-29 19:38:03,969 ; e
2019-01-29 19:38:04,291 ; space
2019-01-29 19:38:04,641 ; p
2019-01-29 19:38:07,053 ; backspace
2019-01-29 19:38:07,194 ; shift
2019-01-29 19:38:07,274 ; p
2019-01-29 19:38:08,887 ; backspace
2019-01-29 19:38:09,332 ; p
2019-01-29 19:38:53,615 ; shift
2019-01-29 19:38:53,951 ; /
2019-01-29 19:38:54,063 ; /
2019-01-29 19:38:55,902 ; alt
2019-01-29 19:38:56,018 ; cmd
2019-01-29 19:41:14,241 ; m
2019-01-29 19:41:14,318 ; e
2019-01-29 19:41:14,489 ; s
2019-01-29 19:41:14,603 ; s
2019-01-29 19:41:15,016 ; enter
2019-01-29 19:41:22,269 ; h
2019-01-29 19:41:22,374 ; e
2019-01-29 19:41:22,509 ; y
2019-01-29 19:41:23,567 ; enter
2019-01-29 19:41:26,181 ; c
2019-01-29 19:41:26,337 ; i
2019-01-29 19:41:26,553 ; m
2019-01-29 19:41:26,678 ; m
2019-01-29 19:41:26,781 ; e
2019-01-29 19:41:26,874 ; n
2019-01-29 19:41:27,282 ; t
2019-01-29 19:41:27,448 ; space
2019-01-29 19:41:28,353 ; t
2019-01-29 19:41:28,606 ; '
2019-01-29 19:41:28,804 ; a
2019-01-29 19:41:28,974 ; s
2019-01-29 19:41:29,113 ; space
2019-01-29 19:41:29,197 ; f
2019-01-29 19:41:29,297 ; a
2019-01-29 19:41:29,405 ; i
2019-01-29 19:41:29,526 ; t
2019-01-29 19:41:29,645 ; space
2019-01-29 19:41:30,468 ; space
2019-01-29 19:41:30,817 ; g
2019-01-29 19:41:31,082 ; n
2019-01-29 19:41:31,409 ; e
2019-01-29 19:41:31,746 ; backspace
2019-01-29 19:41:31,917 ; r
2019-01-29 19:41:32,033 ; e
2019-01-29 19:41:32,760 ; cmd
2019-01-29 19:41:32,944 ; ctrl+a
2019-01-29 19:41:33,746 ; j
2019-01-29 19:41:33,830 ; '
2019-01-29 19:41:34,009 ; a
2019-01-29 19:41:34,238 ; r
2019-01-29 19:41:34,386 ; r
2019-01-29 19:41:34,454 ; i
2019-01-29 19:41:34,588 ; v
2019-01-29 19:41:34,683 ; e
2019-01-29 19:41:34,795 ; space
2019-01-29 19:41:34,924 ; p
2019-01-29 19:41:34,980 ; a
2019-01-29 19:41:35,117 ; s
2019-01-29 19:41:35,241 ; space
2019-01-29 19:41:36,156 ; space
2019-01-29 19:41:36,708 ; h
2019-01-29 19:41:37,043 ; backspace
2019-01-29 19:41:37,336 ; g
2019-01-29 19:41:37,639 ; n
2019-01-29 19:41:37,952 ; e
2019-01-29 19:41:38,092 ; r
2019-01-29 19:41:38,712 ; backspace
2019-01-29 19:41:38,887 ; backspace
2019-01-29 19:41:39,637 ; r
2019-01-29 19:41:39,765 ; e
2019-01-29 19:41:39,897 ; r
2019-01-29 19:41:40,085 ; space
2019-01-29 19:41:40,401 ; l
2019-01-29 19:41:40,457 ; e
2019-01-29 19:41:40,639 ; s
2019-01-29 19:41:40,872 ; space
2019-01-29 19:41:42,080 ; b
2019-01-29 19:41:42,140 ; a
2019-01-29 19:41:42,303 ; r
2019-01-29 19:41:42,477 ; r
2019-01-29 19:41:42,537 ; e
2019-01-29 19:41:42,771 ; s
2019-01-29 19:41:43,030 ; space
2019-01-29 19:41:44,177 ; space
2019-01-29 19:41:44,752 ; p
2019-01-29 19:41:44,836 ; a
2019-01-29 19:41:45,014 ; r
2019-01-29 19:41:45,220 ; t
2019-01-29 19:41:45,326 ; i
2019-01-29 19:41:45,892 ; r
2019-01-29 19:41:46,061 ; space
2019-01-29 19:41:46,177 ; d
2019-01-29 19:41:46,269 ; e
2019-01-29 19:41:46,478 ; s
2019-01-29 19:41:46,586 ; space
2019-01-29 19:41:46,785 ; d
2019-01-29 19:41:46,915 ; a
2019-01-29 19:41:47,136 ; t
2019-01-29 19:41:47,216 ; a
2019-01-29 19:41:47,878 ; s
2019-01-29 19:41:48,424 ; backspace
2019-01-29 19:41:49,041 ; backspace
2019-01-29 19:41:49,223 ; backspace
2019-01-29 19:41:49,473 ; backspace
2019-01-29 19:41:49,613 ; backspace
2019-01-29 19:41:50,115 ; n
2019-01-29 19:41:50,183 ; e
2019-01-29 19:41:50,353 ; s
2019-01-29 19:41:50,553 ; t
2019-01-29 19:41:50,638 ; e
2019-01-29 19:41:50,794 ; d
2019-01-29 19:41:51,098 ; shift
2019-01-29 19:41:51,267 ; d
2019-01-29 19:41:51,442 ; a
2019-01-29 19:41:51,638 ; t
2019-01-29 19:41:51,710 ; a
2019-01-29 19:41:58,992 ; space
2019-01-29 19:41:59,220 ; c
2019-01-29 19:41:59,378 ; h
2019-01-29 19:41:59,482 ; a
2019-01-29 19:41:59,638 ; r
2019-01-29 19:41:59,830 ; t
2019-01-29 19:42:00,480 ; space
2019-01-29 19:42:00,672 ; b
2019-01-29 19:42:00,736 ; a
2019-01-29 19:42:00,878 ; r
2019-01-29 19:42:08,227 ; left
2019-01-29 19:42:08,728 ; left
2019-01-29 19:42:08,812 ; left
2019-01-29 19:42:08,897 ; left
2019-01-29 19:42:08,981 ; left
2019-01-29 19:42:09,065 ; left
2019-01-29 19:42:09,434 ; right
2019-01-29 19:42:09,936 ; right
2019-01-29 19:42:10,018 ; right
2019-01-29 19:42:10,102 ; right
2019-01-29 19:42:10,186 ; right
2019-01-29 19:42:10,270 ; right
2019-01-29 19:42:10,354 ; right
2019-01-29 19:42:10,438 ; right
2019-01-29 19:42:10,521 ; right
2019-01-29 19:42:10,604 ; right
2019-01-29 19:42:10,688 ; right
2019-01-29 19:42:10,771 ; right
2019-01-29 19:42:10,854 ; right
2019-01-29 19:42:10,938 ; right
2019-01-29 19:42:11,021 ; right
2019-01-29 19:42:11,104 ; right
2019-01-29 19:42:11,187 ; right
2019-01-29 19:42:11,271 ; right
2019-01-29 19:42:11,354 ; right
2019-01-29 19:42:11,437 ; right
2019-01-29 19:42:11,521 ; right
2019-01-29 19:42:11,604 ; right
2019-01-29 19:42:11,688 ; right
2019-01-29 19:42:11,772 ; right
2019-01-29 19:42:11,856 ; right
2019-01-29 19:42:11,941 ; right
2019-01-29 19:42:12,025 ; right
2019-01-29 19:42:12,109 ; right
2019-01-29 19:42:12,193 ; right
2019-01-29 19:42:12,278 ; right
2019-01-29 19:42:12,362 ; right
2019-01-29 19:42:15,937 ; enter
2019-01-29 19:42:16,329 ; g
2019-01-29 19:42:16,457 ; e
2019-01-29 19:42:16,581 ; n
2019-01-29 19:42:16,673 ; r
2019-01-29 19:42:16,757 ; e
2019-01-29 19:42:16,849 ; space
2019-01-29 19:42:17,080 ; i
2019-01-29 19:42:17,308 ; m
2019-01-29 19:42:17,469 ; p
2019-01-29 19:42:17,780 ; o
2019-01-29 19:42:18,195 ; s
2019-01-29 19:42:18,374 ; s
2019-01-29 19:42:18,710 ; i
2019-01-29 19:42:18,812 ; b
2019-01-29 19:42:18,964 ; l
2019-01-29 19:42:19,072 ; e
2019-01-29 19:42:19,174 ; space
2019-01-29 19:42:19,266 ; d
2019-01-29 19:42:19,338 ; e
2019-01-29 19:42:19,463 ; space
2019-01-29 19:42:19,515 ; f
2019-01-29 19:42:19,647 ; a
2019-01-29 19:42:19,731 ; i
2019-01-29 19:42:19,846 ; r
2019-01-29 19:42:19,906 ; e
2019-01-29 19:42:19,941 ; space
2019-01-29 19:42:20,055 ; u
2019-01-29 19:42:20,225 ; n
2019-01-29 19:42:20,306 ; space
2019-01-29 19:42:20,461 ; p
2019-01-29 19:42:20,988 ; u
2019-01-29 19:42:21,143 ; t
2019-01-29 19:42:21,306 ; r
2019-01-29 19:42:21,434 ; a
2019-01-29 19:42:21,570 ; i
2019-01-29 19:42:21,787 ; n
2019-01-29 19:42:22,581 ; backspace
2019-01-29 19:42:22,736 ; backspace
2019-01-29 19:42:22,876 ; backspace
2019-01-29 19:42:23,001 ; backspace
2019-01-29 19:42:23,127 ; a
2019-01-29 19:42:23,259 ; i
2019-01-29 19:42:23,434 ; n
2019-01-29 19:42:23,586 ; space
2019-01-29 19:42:23,674 ; d
2019-01-29 19:42:23,750 ; e
2019-01-29 19:42:23,887 ; space
2019-01-29 19:42:24,059 ; r
2019-01-29 19:42:24,328 ; e
